image,condition,purifier,band_lo,band_hi,rho,systematic_bias,inst_mag,surv_mag
task_attr_mod_color_184837,ig_n30,crop_resize0.1,0.7,0.85,0.17471,0.0028,1.01586,1.05733
task_attr_mod_color_184837,ig_n30,crop_resize0.1,0.85,1.05,0.14693,-0.01102,1.10993,1.06468
task_attr_mod_color_184837,ig_n30,crop_resize0.15,0.0,0.12,0.99624,-3e-05,0.02901,0.02538
task_attr_mod_color_184837,ig_n30,crop_resize0.15,0.12,0.25,0.57749,-0.01468,0.47762,0.58708
task_attr_mod_color_184837,ig_n30,crop_resize0.15,0.25,0.4,0.46185,-0.00383,0.64517,0.68319
task_attr_mod_color_184837,ig_n30,crop_resize0.15,0.4,0.55,0.35626,-0.00955,0.72769,0.8234
task_attr_mod_color_184837,ig_n30,crop_resize0.15,0.55,0.7,0.26383,-0.00055,0.85126,0.91878
task_attr_mod_color_184837,ig_n30,crop_resize0.15,0.7,0.85,0.18969,-0.00026,1.01586,0.96416
task_attr_mod_color_184837,ig_n30,crop_resize0.15,0.85,1.05,0.16007,-0.00153,1.10993,0.95363
task_attr_mod_color_32648,ig_n30,identity,0.0,0.12,1.0,0.0,0.01203,0.01203
task_attr_mod_color_32648,ig_n30,identity,0.12,0.25,1.0,0.0,0.28612,0.28612
task_attr_mod_color_32648,ig_n30,identity,0.25,0.4,1.0,0.0,0.45924,0.45924
task_attr_mod_color_32648,ig_n30,identity,0.4,0.55,1.0,0.0,0.53509,0.53509
task_attr_mod_color_32648,ig_n30,identity,0.55,0.7,1.0,0.0,0.58151,0.58151
task_attr_mod_color_32648,ig_n30,identity,0.7,0.85,1.0,0.0,0.65193,0.65193
task_attr_mod_color_32648,ig_n30,identity,0.85,1.05,1.0,0.0,0.71365,0.71365
task_attr_mod_color_32648,ig_n30,jpeg75,0.0,0.12,0.99984,4e-05,0.01203,0.0156
task_attr_mod_color_32648,ig_n30,jpeg75,0.12,0.25,0.92934,0.00092,0.28612,0.33906
task_attr_mod_color_32648,ig_n30,jpeg75,0.25,0.4,0.83499,-0.00027,0.45924,0.57818
task_attr_mod_color_32648,ig_n30,jpeg75,0.4,0.55,0.70939,0.00366,0.53509,0.746
task_attr_mod_color_32648,ig_n30,jpeg75,0.55,0.7,0.5987,-0.00013,0.58151,0.8748
task_attr_mod_color_32648,ig_n30,jpeg75,0.7,0.85,0.45207,-0.00808,0.65193,1.02645
task_attr_mod_color_32648,ig_n30,jpeg75,0.85,1.05,0.32401,0.01563,0.71365,1.15019
task_attr_mod_color_32648,ig_n30,jpeg50,0.0,0.12,0.99954,5e-05,0.01203,0.01919
task_attr_mod_color_32648,ig_n30,jpeg50,0.12,0.25,0.89285,-0.00248,0.28612,0.37312
task_attr_mod_color_32648,ig_n30,jpeg50,0.25,0.4,0.76016,0.00011,0.45924,0.64333
task_attr_mod_color_32648,ig_n30,jpeg50,0.4,0.55,0.60702,0.00087,0.53509,0.82076
task_attr_mod_color_32648,ig_n30,jpeg50,0.55,0.7,0.48182,0.01002,0.58151,0.95072
task_attr_mod_color_32648,ig_n30,jpeg50,0.7,0.85,0.35975,0.00497,0.65193,1.06807
task_attr_mod_color_32648,ig_n30,jpeg50,0.85,1.05,0.26384,-0.01039,0.71365,1.15752
task_attr_mod_color_32648,ig_n30,jpeg30,0.0,0.12,0.99957,0.0001,0.01203,0.01757
task_attr_mod_color_32648,ig_n30,jpeg30,0.12,0.25,0.88414,-0.00122,0.28612,0.35466
task_attr_mod_color_32648,ig_n30,jpeg30,0.25,0.4,0.72161,0.00769,0.45924,0.63094
task_attr_mod_color_32648,ig_n30,jpeg30,0.4,0.55,0.55155,-0.00391,0.53509,0.80421
task_attr_mod_color_32648,ig_n30,jpeg30,0.55,0.7,0.44533,0.01151,0.58151,0.93045
task_attr_mod_color_32648,ig_n30,jpeg30,0.7,0.85,0.3322,0.00133,0.65193,1.02612
task_attr_mod_color_32648,ig_n30,jpeg30,0.85,1.05,0.25713,0.00384,0.71365,1.08698
task_attr_mod_color_32648,ig_n30,blur1,0.0,0.12,1.0,-1e-05,0.01203,0.01143
task_attr_mod_color_32648,ig_n30,blur1,0.12,0.25,0.99725,0.00024,0.28612,0.27674
task_attr_mod_color_32648,ig_n30,blur1,0.25,0.4,0.98864,-6e-05,0.45924,0.45619
task_attr_mod_color_32648,ig_n30,blur1,0.4,0.55,0.97218,0.00099,0.53509,0.53071
task_attr_mod_color_32648,ig_n30,blur1,0.55,0.7,0.95366,0.00052,0.58151,0.5796
task_attr_mod_color_32648,ig_n30,blur1,0.7,0.85,0.93139,-0.00052,0.65193,0.64792
task_attr_mod_color_32648,ig_n30,blur1,0.85,1.05,0.92044,-0.0026,0.71365,0.7153
task_attr_mod_color_32648,ig_n30,blur2,0.0,0.12,0.99995,-0.0,0.01203,0.0099
task_attr_mod_color_32648,ig_n30,blur2,0.12,0.25,0.97618,0.00044,0.28612,0.2547
task_attr_mod_color_32648,ig_n30,blur2,0.25,0.4,0.90427,0.00124,0.45924,0.45815
task_attr_mod_color_32648,ig_n30,blur2,0.4,0.55,0.79752,0.00647,0.53509,0.52491
task_attr_mod_color_32648,ig_n30,blur2,0.55,0.7,0.65876,-0.00134,0.58151,0.5249
task_attr_mod_color_32648,ig_n30,blur2,0.7,0.85,0.575,0.00699,0.65193,0.61357
task_attr_mod_color_32648,ig_n30,blur2,0.85,1.05,0.51878,0.01082,0.71365,0.70777
task_attr_mod_color_32648,ig_n30,crop_resize0.1,0.0,0.12,0.9967,-0.00012,0.01203,0.02353
task_attr_mod_color_32648,ig_n30,crop_resize0.1,0.12,0.25,0.70315,0.01454,0.28612,0.5306
task_attr_mod_color_32648,ig_n30,crop_resize0.1,0.25,0.4,0.5622,-0.00588,0.45924,0.68259
task_attr_mod_color_32648,ig_n30,crop_resize0.1,0.4,0.55,0.48121,0.00878,0.53509,0.77216
task_attr_mod_color_32648,ig_n30,crop_resize0.1,0.55,0.7,0.41891,-0.00499,0.58151,0.84789
task_attr_mod_color_32648,ig_n30,crop_resize0.1,0.7,0.85,0.3641,-0.00636,0.65193,0.91622
task_attr_mod_color_32648,ig_n30,crop_resize0.1,0.85,1.05,0.33327,0.00403,0.71365,0.93411
task_attr_mod_color_32648,ig_n30,crop_resize0.15,0.0,0.12,0.99678,-0.00023,0.01203,0.02711
task_attr_mod_color_32648,ig_n30,crop_resize0.15,0.12,0.25,0.63067,0.02103,0.28612,0.64036
task_attr_mod_color_32648,ig_n30,crop_resize0.15,0.25,0.4,0.5161,0.00139,0.45924,0.7432
task_attr_mod_color_32648,ig_n30,crop_resize0.15,0.4,0.55,0.43915,-0.00904,0.53509,0.83536
task_attr_mod_color_32648,ig_n30,crop_resize0.15,0.55,0.7,0.39188,-0.00743,0.58151,0.89489
task_attr_mod_color_32648,ig_n30,crop_resize0.15,0.7,0.85,0.35413,0.01889,0.65193,0.9381
task_attr_mod_color_32648,ig_n30,crop_resize0.15,0.85,1.05,0.32051,0.02241,0.71365,0.96004
task_attr_mod_color_6205,ig_n30,identity,0.0,0.12,1.0,0.0,0.00875,0.00875
task_attr_mod_color_6205,ig_n30,identity,0.12,0.25,1.0,0.0,0.35238,0.35238
task_attr_mod_color_6205,ig_n30,identity,0.25,0.4,1.0,0.0,0.55064,0.55064
task_attr_mod_color_6205,ig_n30,identity,0.4,0.55,1.0,0.0,0.64069,0.64069
task_attr_mod_color_6205,ig_n30,identity,0.55,0.7,1.0,0.0,0.70861,0.70861
task_attr_mod_color_6205,ig_n30,identity,0.7,0.85,1.0,0.0,0.8738,0.8738
task_attr_mod_color_6205,ig_n30,identity,0.85,1.05,1.0,0.0,0.97031,0.97031
task_attr_mod_color_6205,ig_n30,jpeg75,0.0,0.12,0.99997,-2e-05,0.00875,0.00953
task_attr_mod_color_6205,ig_n30,jpeg75,0.12,0.25,0.96571,-0.00057,0.35238,0.3719
task_attr_mod_color_6205,ig_n30,jpeg75,0.25,0.4,0.90264,-0.00068,0.55064,0.60224
task_attr_mod_color_6205,ig_n30,jpeg75,0.4,0.55,0.83608,0.00078,0.64069,0.74431
task_attr_mod_color_6205,ig_n30,jpeg75,0.55,0.7,0.73201,-0.00163,0.70861,0.86956
task_attr_mod_color_6205,ig_n30,jpeg75,0.7,0.85,0.51752,-0.00728,0.8738,1.11691
task_attr_mod_color_6205,ig_n30,jpeg75,0.85,1.05,0.30316,0.00015,0.97031,1.27162
task_attr_mod_color_6205,ig_n30,jpeg50,0.0,0.12,0.99994,-1e-05,0.00875,0.01012
task_attr_mod_color_6205,ig_n30,jpeg50,0.12,0.25,0.94676,0.00015,0.35238,0.3855
task_attr_mod_color_6205,ig_n30,jpeg50,0.25,0.4,0.87075,-0.00045,0.55064,0.62144
task_attr_mod_color_6205,ig_n30,jpeg50,0.4,0.55,0.77233,-0.0059,0.64069,0.78673
task_attr_mod_color_6205,ig_n30,jpeg50,0.55,0.7,0.62224,-0.00672,0.70861,0.94586
task_attr_mod_color_6205,ig_n30,jpeg50,0.7,0.85,0.37457,-0.00504,0.8738,1.1806
task_attr_mod_color_6205,ig_n30,jpeg50,0.85,1.05,0.20408,0.02781,0.97031,1.2481
task_attr_mod_color_6205,ig_n30,jpeg30,0.0,0.12,0.99989,-4e-05,0.00875,0.01049
task_attr_mod_color_6205,ig_n30,jpeg30,0.12,0.25,0.93042,4e-05,0.35238,0.3916
task_attr_mod_color_6205,ig_n30,jpeg30,0.25,0.4,0.84172,-0.00041,0.55064,0.63752
task_attr_mod_color_6205,ig_n30,jpeg30,0.4,0.55,0.71025,-0.00769,0.64069,0.83032
task_attr_mod_color_6205,ig_n30,jpeg30,0.55,0.7,0.5303,-0.00839,0.70861,0.99643
task_attr_mod_color_6205,ig_n30,jpeg30,0.7,0.85,0.27396,-0.02577,0.8738,1.20761
task_attr_mod_color_6205,ig_n30,jpeg30,0.85,1.05,0.17685,0.00779,0.97031,1.22992
task_attr_mod_color_6205,ig_n30,blur1,0.0,0.12,1.0,0.0,0.00875,0.0083
task_attr_mod_color_6205,ig_n30,blur1,0.12,0.25,0.99687,0.00018,0.35238,0.34217
task_attr_mod_color_6205,ig_n30,blur1,0.25,0.4,0.98737,-0.0001,0.55064,0.54305
task_attr_mod_color_6205,ig_n30,blur1,0.4,0.55,0.9717,-0.00028,0.64069,0.63665
task_attr_mod_color_6205,ig_n30,blur1,0.55,0.7,0.95006,-0.00202,0.70861,0.69808
task_attr_mod_color_6205,ig_n30,blur1,0.7,0.85,0.91511,-0.00101,0.8738,0.86066
task_attr_mod_color_6205,ig_n30,blur1,0.85,1.05,0.8951,-0.00241,0.97031,0.96794
task_attr_mod_color_6205,ig_n30,blur2,0.0,0.12,0.99996,0.0,0.00875,0.00716
task_attr_mod_color_6205,ig_n30,blur2,0.12,0.25,0.97186,0.00056,0.35238,0.31753
task_attr_mod_color_6205,ig_n30,blur2,0.25,0.4,0.89326,-0.00026,0.55064,0.53145
task_attr_mod_color_6205,ig_n30,blur2,0.4,0.55,0.77446,0.00022,0.64069,0.62736
task_attr_mod_color_6205,ig_n30,blur2,0.55,0.7,0.59427,-0.00078,0.70861,0.59118
task_attr_mod_color_6205,ig_n30,blur2,0.7,0.85,0.45486,-0.0075,0.8738,0.69646
task_attr_mod_color_6205,ig_n30,blur2,0.85,1.05,0.37549,-0.00563,0.97031,0.7927
task_attr_mod_color_6205,ig_n30,crop_resize0.1,0.0,0.12,0.99579,0.00012,0.00875,0.0274
task_attr_mod_color_6205,ig_n30,crop_resize0.1,0.12,0.25,0.6055,0.01015,0.35238,0.6572
task_attr_mod_color_6205,ig_n30,crop_resize0.1,0.25,0.4,0.43157,-0.00361,0.55064,0.84272
task_attr_mod_color_6205,ig_n30,crop_resize0.1,0.4,0.55,0.34735,0.00829,0.64069,0.93504
task_attr_mod_color_6205,ig_n30,crop_resize0.1,0.55,0.7,0.27528,0.00068,0.70861,1.0498
task_attr_mod_color_6205,ig_n30,crop_resize0.1,0.7,0.85,0.20498,0.00035,0.8738,1.11775
task_attr_mod_color_6205,ig_n30,crop_resize0.1,0.85,1.05,0.17962,0.00112,0.97031,1.11146
task_attr_mod_color_6205,ig_n30,crop_resize0.15,0.0,0.12,0.99358,-1e-05,0.00875,0.03929
task_attr_mod_color_6205,ig_n30,crop_resize0.15,0.12,0.25,0.55926,0.01601,0.35238,0.72205
task_attr_mod_color_6205,ig_n30,crop_resize0.15,0.25,0.4,0.40835,0.00172,0.55064,0.86277
task_attr_mod_color_6205,ig_n30,crop_resize0.15,0.4,0.55,0.32875,0.01597,0.64069,0.96926
task_attr_mod_color_6205,ig_n30,crop_resize0.15,0.55,0.7,0.24574,0.00633,0.70861,1.09251
task_attr_mod_color_6205,ig_n30,crop_resize0.15,0.7,0.85,0.19031,0.02777,0.8738,1.12552
task_attr_mod_color_6205,ig_n30,crop_resize0.15,0.85,1.05,0.17685,-0.01045,0.97031,1.09702
task_env_weather_112463,ig_n30,identity,0.0,0.12,1.0,0.0,0.00951,0.00951
task_env_weather_112463,ig_n30,identity,0.12,0.25,1.0,0.0,0.40766,0.40766
task_env_weather_112463,ig_n30,identity,0.25,0.4,1.0,0.0,0.62184,0.62184
task_env_weather_112463,ig_n30,identity,0.4,0.55,1.0,0.0,0.679,0.679
task_env_weather_112463,ig_n30,identity,0.55,0.7,1.0,0.0,0.77155,0.77155
task_env_weather_112463,ig_n30,identity,0.7,0.85,1.0,0.0,0.90014,0.90014
task_env_weather_112463,ig_n30,identity,0.85,1.05,1.0,0.0,0.97004,0.97004
task_env_weather_112463,ig_n30,jpeg75,0.0,0.12,0.99998,0.0,0.00951,0.01005
task_env_weather_112463,ig_n30,jpeg75,0.12,0.25,0.97778,-0.0007,0.40766,0.42144
task_env_weather_112463,ig_n30,jpeg75,0.25,0.4,0.92856,-0.00045,0.62184,0.66589
task_env_weather_112463,ig_n30,jpeg75,0.4,0.55,0.75482,-0.00017,0.679,0.83043
task_env_weather_112463,ig_n30,jpeg75,0.55,0.7,0.51772,-0.01344,0.77155,1.0399
task_env_weather_112463,ig_n30,jpeg75,0.7,0.85,0.31549,-0.02654,0.90014,1.21659
task_env_weather_112463,ig_n30,jpeg75,0.85,1.05,0.20837,-0.00518,0.97004,1.28013
task_env_weather_112463,ig_n30,jpeg50,0.0,0.12,0.99996,1e-05,0.00951,0.01058
task_env_weather_112463,ig_n30,jpeg50,0.12,0.25,0.96478,-1e-05,0.40766,0.43028
task_env_weather_112463,ig_n30,jpeg50,0.25,0.4,0.8757,-0.00135,0.62184,0.70343
task_env_weather_112463,ig_n30,jpeg50,0.4,0.55,0.60459,-0.00313,0.679,0.93624
task_env_weather_112463,ig_n30,jpeg50,0.55,0.7,0.40123,0.00814,0.77155,1.10726
task_env_weather_112463,ig_n30,jpeg50,0.7,0.85,0.25325,-0.00029,0.90014,1.22145
task_env_weather_112463,ig_n30,jpeg50,0.85,1.05,0.16351,-0.01534,0.97004,1.27642
task_env_weather_112463,ig_n30,jpeg30,0.0,0.12,0.99992,-0.0,0.00951,0.01113
task_env_weather_112463,ig_n30,jpeg30,0.12,0.25,0.94971,-0.00043,0.40766,0.44156
task_env_weather_112463,ig_n30,jpeg30,0.25,0.4,0.81591,-0.00017,0.62184,0.74021
task_env_weather_112463,ig_n30,jpeg30,0.4,0.55,0.50604,0.00775,0.679,1.00391
task_env_weather_112463,ig_n30,jpeg30,0.55,0.7,0.3387,0.00503,0.77155,1.13723
task_env_weather_112463,ig_n30,jpeg30,0.7,0.85,0.21311,0.01356,0.90014,1.23235
task_env_weather_112463,ig_n30,jpeg30,0.85,1.05,0.13723,0.02137,0.97004,1.28599
task_env_weather_112463,ig_n30,blur1,0.0,0.12,1.0,-0.0,0.00951,0.009
task_env_weather_112463,ig_n30,blur1,0.12,0.25,0.99622,-0.00029,0.40766,0.39682
task_env_weather_112463,ig_n30,blur1,0.25,0.4,0.9869,-0.00081,0.62184,0.61214
task_env_weather_112463,ig_n30,blur1,0.4,0.55,0.96682,-0.00173,0.679,0.6733
task_env_weather_112463,ig_n30,blur1,0.55,0.7,0.94199,-0.00127,0.77155,0.76054
task_env_weather_112463,ig_n30,blur1,0.7,0.85,0.90565,-0.00211,0.90014,0.89658
task_env_weather_112463,ig_n30,blur1,0.85,1.05,0.88187,0.00046,0.97004,0.97109
task_env_weather_112463,ig_n30,blur2,0.0,0.12,0.99998,-1e-05,0.00951,0.0077
task_env_weather_112463,ig_n30,blur2,0.12,0.25,0.96615,-0.00114,0.40766,0.37084
task_env_weather_112463,ig_n30,blur2,0.25,0.4,0.88615,-0.00276,0.62184,0.59691
task_env_weather_112463,ig_n30,blur2,0.4,0.55,0.72797,-0.00777,0.679,0.66478
task_env_weather_112463,ig_n30,blur2,0.55,0.7,0.54192,-0.00129,0.77155,0.62662
task_env_weather_112463,ig_n30,blur2,0.7,0.85,0.40774,0.00491,0.90014,0.70868
task_env_weather_112463,ig_n30,blur2,0.85,1.05,0.32307,0.02093,0.97004,0.82993
task_env_weather_112463,ig_n30,crop_resize0.1,0.0,0.12,0.99874,0.0001,0.00951,0.01331
task_env_weather_112463,ig_n30,crop_resize0.1,0.12,0.25,0.61193,0.00886,0.40766,0.61345
task_env_weather_112463,ig_n30,crop_resize0.1,0.25,0.4,0.44697,0.00639,0.62184,0.78799
task_env_weather_112463,ig_n30,crop_resize0.1,0.4,0.55,0.38326,-0.00077,0.679,0.86811
task_env_weather_112463,ig_n30,crop_resize0.1,0.55,0.7,0.3002,-0.03495,0.77155,0.97951
task_env_weather_112463,ig_n30,crop_resize0.1,0.7,0.85,0.2335,-0.00977,0.90014,1.0339
task_env_weather_112463,ig_n30,crop_resize0.1,0.85,1.05,0.21008,0.02301,0.97004,1.03398
task_env_weather_112463,ig_n30,crop_resize0.15,0.0,0.12,0.99852,-0.0,0.00951,0.01594
task_env_weather_112463,ig_n30,crop_resize0.15,0.12,0.25,0.57826,0.00908,0.40766,0.66738
task_env_weather_112463,ig_n30,crop_resize0.15,0.25,0.4,0.41842,0.01032,0.62184,0.82681
task_env_weather_112463,ig_n30,crop_resize0.15,0.4,0.55,0.3273,-0.01239,0.679,0.95719
task_env_weather_112463,ig_n30,crop_resize0.15,0.55,0.7,0.25315,-0.04615,0.77155,1.0539
task_env_weather_112463,ig_n30,crop_resize0.15,0.7,0.85,0.2047,-0.01697,0.90014,1.08281
task_env_weather_112463,ig_n30,crop_resize0.15,0.85,1.05,0.18908,0.04724,0.97004,1.06867
task_obj_remove_380621,ig_n30,identity,0.0,0.12,1.0,0.0,0.01056,0.01056
task_obj_remove_380621,ig_n30,identity,0.12,0.25,1.0,0.0,0.32466,0.32466
task_obj_remove_380621,ig_n30,identity,0.25,0.4,1.0,0.0,0.49054,0.49054
task_obj_remove_380621,ig_n30,identity,0.4,0.55,1.0,0.0,0.54171,0.54171
task_obj_remove_380621,ig_n30,identity,0.55,0.7,1.0,0.0,0.60161,0.60161
task_obj_remove_380621,ig_n30,identity,0.7,0.85,1.0,0.0,0.75509,0.75509
task_obj_remove_380621,ig_n30,identity,0.85,1.05,1.0,0.0,0.86631,0.86631
task_obj_remove_380621,ig_n30,jpeg75,0.0,0.12,0.99998,-2e-05,0.01056,0.01144
task_obj_remove_380621,ig_n30,jpeg75,0.12,0.25,0.98095,-0.0013,0.32466,0.3401
task_obj_remove_380621,ig_n30,jpeg75,0.25,0.4,0.96332,-0.00076,0.49054,0.51463
task_obj_remove_380621,ig_n30,jpeg75,0.4,0.55,0.93274,0.00103,0.54171,0.58966
task_obj_remove_380621,ig_n30,jpeg75,0.55,0.7,0.87134,0.0011,0.60161,0.69134
task_obj_remove_380621,ig_n30,jpeg75,0.7,0.85,0.75313,-0.00052,0.75509,0.89481
task_obj_remove_380621,ig_n30,jpeg75,0.85,1.05,0.61586,-0.00378,0.86631,1.06269
task_obj_remove_380621,ig_n30,jpeg50,0.0,0.12,0.99995,-4e-05,0.01056,0.01198
task_obj_remove_380621,ig_n30,jpeg50,0.12,0.25,0.96813,-0.00017,0.32466,0.35036
task_obj_remove_380621,ig_n30,jpeg50,0.25,0.4,0.93236,0.00176,0.49054,0.54153
task_obj_remove_380621,ig_n30,jpeg50,0.4,0.55,0.87478,0.00302,0.54171,0.63793
task_obj_remove_380621,ig_n30,jpeg50,0.55,0.7,0.77555,0.00028,0.60161,0.76266
task_obj_remove_380621,ig_n30,jpeg50,0.7,0.85,0.5973,0.00139,0.75509,1.00024
task_obj_remove_380621,ig_n30,jpeg50,0.85,1.05,0.42819,-0.00633,0.86631,1.15646
task_obj_remove_380621,ig_n30,jpeg30,0.0,0.12,0.99992,-2e-05,0.01056,0.01251
task_obj_remove_380621,ig_n30,jpeg30,0.12,0.25,0.9535,0.00089,0.32466,0.36123
task_obj_remove_380621,ig_n30,jpeg30,0.25,0.4,0.89588,-0.00177,0.49054,0.56953
task_obj_remove_380621,ig_n30,jpeg30,0.4,0.55,0.8112,0.00601,0.54171,0.69013
task_obj_remove_380621,ig_n30,jpeg30,0.55,0.7,0.68545,-0.0012,0.60161,0.82898
task_obj_remove_380621,ig_n30,jpeg30,0.7,0.85,0.47544,-0.00034,0.75509,1.06259
task_obj_remove_380621,ig_n30,jpeg30,0.85,1.05,0.30351,0.00574,0.86631,1.19223
task_obj_remove_380621,ig_n30,blur1,0.0,0.12,1.0,-0.0,0.01056,0.01008
task_obj_remove_380621,ig_n30,blur1,0.12,0.25,0.9968,0.00014,0.32466,0.31752
task_obj_remove_380621,ig_n30,blur1,0.25,0.4,0.98714,-0.0008,0.49054,0.4876
task_obj_remove_380621,ig_n30,blur1,0.4,0.55,0.97163,-0.00185,0.54171,0.54081
task_obj_remove_380621,ig_n30,blur1,0.55,0.7,0.95297,-0.00092,0.60161,0.59874
task_obj_remove_380621,ig_n30,blur1,0.7,0.85,0.92201,-0.00087,0.75509,0.74983
task_obj_remove_380621,ig_n30,blur1,0.85,1.05,0.90338,-0.00135,0.86631,0.86709
task_obj_remove_380621,ig_n30,blur2,0.0,0.12,0.99998,-0.0,0.01056,0.00884
task_obj_remove_380621,ig_n30,blur2,0.12,0.25,0.97239,8e-05,0.32466,0.30149
task_obj_remove_380621,ig_n30,blur2,0.25,0.4,0.89241,-0.00406,0.49054,0.49451
task_obj_remove_380621,ig_n30,blur2,0.4,0.55,0.79217,-0.00694,0.54171,0.56737
task_obj_remove_380621,ig_n30,blur2,0.55,0.7,0.63583,-0.0034,0.60161,0.60791
task_obj_remove_380621,ig_n30,blur2,0.7,0.85,0.51065,0.00218,0.75509,0.71756
task_obj_remove_380621,ig_n30,blur2,0.85,1.05,0.43283,0.00288,0.86631,0.84686
task_obj_remove_380621,ig_n30,crop_resize0.1,0.0,0.12,0.99769,5e-05,0.01056,0.01933
task_obj_remove_380621,ig_n30,crop_resize0.1,0.12,0.25,0.67131,-0.01251,0.32466,0.55716
task_obj_remove_380621,ig_n30,crop_resize0.1,0.25,0.4,0.53713,0.01284,0.49054,0.69154
task_obj_remove_380621,ig_n30,crop_resize0.1,0.4,0.55,0.47014,0.00976,0.54171,0.77507
task_obj_remove_380621,ig_n30,crop_resize0.1,0.55,0.7,0.37529,-0.01816,0.60161,0.91776
task_obj_remove_380621,ig_n30,crop_resize0.1,0.7,0.85,0.27321,-0.01692,0.75509,1.03068
task_obj_remove_380621,ig_n30,crop_resize0.1,0.85,1.05,0.22991,0.01098,0.86631,1.0481
task_obj_remove_380621,ig_n30,crop_resize0.15,0.0,0.12,0.99715,-0.00037,0.01056,0.02413
task_obj_remove_380621,ig_n30,crop_resize0.15,0.12,0.25,0.63006,-0.01481,0.32466,0.62376
task_obj_remove_380621,ig_n30,crop_resize0.15,0.25,0.4,0.49962,0.02276,0.49054,0.74503
task_obj_remove_380621,ig_n30,crop_resize0.15,0.4,0.55,0.41754,0.00632,0.54171,0.86069
task_obj_remove_380621,ig_n30,crop_resize0.15,0.55,0.7,0.31075,-0.04243,0.60161,1.02511
task_obj_remove_380621,ig_n30,crop_resize0.15,0.7,0.85,0.24394,-0.02083,0.75509,1.07935
task_obj_remove_380621,ig_n30,crop_resize0.15,0.85,1.05,0.2326,0.02527,0.86631,1.03942
task_obj_swap_joint_mask_276754,ig_n30,identity,0.0,0.12,1.0,0.0,0.02992,0.02992
task_obj_swap_joint_mask_276754,ig_n30,identity,0.12,0.25,1.0,0.0,0.49013,0.49013
task_obj_swap_joint_mask_276754,ig_n30,identity,0.25,0.4,1.0,0.0,0.57868,0.57868
task_obj_swap_joint_mask_276754,ig_n30,identity,0.4,0.55,1.0,0.0,0.60679,0.60679
task_obj_swap_joint_mask_276754,ig_n30,identity,0.55,0.7,1.0,0.0,0.66269,0.66269
task_obj_swap_joint_mask_276754,ig_n30,identity,0.7,0.85,1.0,0.0,0.73648,0.73648
task_obj_swap_joint_mask_276754,ig_n30,identity,0.85,1.05,1.0,0.0,0.80541,0.80541
task_obj_swap_joint_mask_276754,ig_n30,jpeg75,0.0,0.12,0.99983,6e-05,0.02992,0.03274
task_obj_swap_joint_mask_276754,ig_n30,jpeg75,0.12,0.25,0.96348,-0.00048,0.49013,0.50788
task_obj_swap_joint_mask_276754,ig_n30,jpeg75,0.25,0.4,0.96151,-0.00085,0.57868,0.58708
task_obj_swap_joint_mask_276754,ig_n30,jpeg75,0.4,0.55,0.95809,0.00166,0.60679,0.62162
task_obj_swap_joint_mask_276754,ig_n30,jpeg75,0.55,0.7,0.92365,-0.00093,0.66269,0.70215
task_obj_swap_joint_mask_276754,ig_n30,jpeg75,0.7,0.85,0.84064,0.00128,0.73648,0.82679
task_obj_swap_joint_mask_276754,ig_n30,jpeg75,0.85,1.05,0.6786,0.00323,0.80541,0.99756
task_obj_swap_joint_mask_276754,ig_n30,jpeg50,0.0,0.12,0.99956,7e-05,0.02992,0.03454
task_obj_swap_joint_mask_276754,ig_n30,jpeg50,0.12,0.25,0.93874,0.0007,0.49013,0.52195
task_obj_swap_joint_mask_276754,ig_n30,jpeg50,0.25,0.4,0.93545,-0.00175,0.57868,0.60129
task_obj_swap_joint_mask_276754,ig_n30,jpeg50,0.4,0.55,0.9067,-0.00174,0.60679,0.65458
task_obj_swap_joint_mask_276754,ig_n30,jpeg50,0.55,0.7,0.81196,-0.00139,0.66269,0.78229
task_obj_swap_joint_mask_276754,ig_n30,jpeg50,0.7,0.85,0.61768,-0.00216,0.73648,0.99446
task_obj_swap_joint_mask_276754,ig_n30,jpeg50,0.85,1.05,0.3809,-0.00368,0.80541,1.20648
task_obj_swap_joint_mask_276754,ig_n30,jpeg30,0.0,0.12,0.99931,0.0001,0.02992,0.0364
task_obj_swap_joint_mask_276754,ig_n30,jpeg30,0.12,0.25,0.91302,0.0003,0.49013,0.54082
task_obj_swap_joint_mask_276754,ig_n30,jpeg30,0.25,0.4,0.89983,0.00278,0.57868,0.63186
task_obj_swap_joint_mask_276754,ig_n30,jpeg30,0.4,0.55,0.82946,0.00137,0.60679,0.71951
task_obj_swap_joint_mask_276754,ig_n30,jpeg30,0.55,0.7,0.66622,0.00293,0.66269,0.90125
task_obj_swap_joint_mask_276754,ig_n30,jpeg30,0.7,0.85,0.41661,0.02069,0.73648,1.1426
task_obj_swap_joint_mask_276754,ig_n30,jpeg30,0.85,1.05,0.21792,0.00662,0.80541,1.31573
task_obj_swap_joint_mask_276754,ig_n30,blur1,0.0,0.12,0.99999,0.0,0.02992,0.02882
task_obj_swap_joint_mask_276754,ig_n30,blur1,0.12,0.25,0.99514,0.00026,0.49013,0.48292
task_obj_swap_joint_mask_276754,ig_n30,blur1,0.25,0.4,0.98432,-0.00031,0.57868,0.57851
task_obj_swap_joint_mask_276754,ig_n30,blur1,0.4,0.55,0.96805,-0.00035,0.60679,0.60592
task_obj_swap_joint_mask_276754,ig_n30,blur1,0.55,0.7,0.94658,0.00047,0.66269,0.65963
