image,condition,purifier,band_lo,band_hi,rho,systematic_bias,inst_mag,surv_mag
task_env_weather_112463,ours_ph_n,blur2,0.0,0.12,1.0,-0.0,0.00156,0.00122
task_env_weather_112463,ours_ph_n,blur2,0.12,0.25,0.99668,2e-05,0.07732,0.07159
task_env_weather_112463,ours_ph_n,blur2,0.25,0.4,0.97954,-0.00036,0.13893,0.13084
task_env_weather_112463,ours_ph_n,blur2,0.4,0.55,0.8922,-0.00138,0.29555,0.24074
task_env_weather_112463,ours_ph_n,blur2,0.55,0.7,0.749,-0.00438,0.48277,0.29724
task_env_weather_112463,ours_ph_n,blur2,0.7,0.85,0.57257,-0.00116,0.66918,0.47695
task_env_weather_112463,ours_ph_n,blur2,0.85,1.05,0.38669,0.00638,0.8296,0.77175
task_env_weather_112463,ours_ph_n,crop_resize0.1,0.0,0.12,0.99995,-3e-05,0.00156,0.00244
task_env_weather_112463,ours_ph_n,crop_resize0.1,0.12,0.25,0.96045,0.00144,0.07732,0.14137
task_env_weather_112463,ours_ph_n,crop_resize0.1,0.25,0.4,0.86771,0.00122,0.13893,0.30743
task_env_weather_112463,ours_ph_n,crop_resize0.1,0.4,0.55,0.62695,0.00729,0.29555,0.63722
task_env_weather_112463,ours_ph_n,crop_resize0.1,0.55,0.7,0.44618,-0.01599,0.48277,0.83663
task_env_weather_112463,ours_ph_n,crop_resize0.1,0.7,0.85,0.29512,-0.00577,0.66918,1.00583
task_env_weather_112463,ours_ph_n,crop_resize0.1,0.85,1.05,0.23868,0.00351,0.8296,1.04262
task_env_weather_112463,ours_ph_n,crop_resize0.15,0.0,0.12,0.99992,-7e-05,0.00156,0.0031
task_env_weather_112463,ours_ph_n,crop_resize0.15,0.12,0.25,0.95059,-0.00157,0.07732,0.16443
task_env_weather_112463,ours_ph_n,crop_resize0.15,0.25,0.4,0.81867,0.00171,0.13893,0.39732
task_env_weather_112463,ours_ph_n,crop_resize0.15,0.4,0.55,0.54522,-0.00536,0.29555,0.77195
task_env_weather_112463,ours_ph_n,crop_resize0.15,0.55,0.7,0.37583,0.00053,0.48277,0.95227
task_env_weather_112463,ours_ph_n,crop_resize0.15,0.7,0.85,0.26476,0.00161,0.66918,1.06748
task_env_weather_112463,ours_ph_n,crop_resize0.15,0.85,1.05,0.2243,-0.00893,0.8296,1.07729
task_obj_remove_380621,ours_ph_n,identity,0.0,0.12,1.0,0.0,0.00138,0.00138
task_obj_remove_380621,ours_ph_n,identity,0.12,0.25,1.0,0.0,0.06323,0.06323
task_obj_remove_380621,ours_ph_n,identity,0.25,0.4,1.0,0.0,0.11114,0.11114
task_obj_remove_380621,ours_ph_n,identity,0.4,0.55,1.0,0.0,0.17012,0.17012
task_obj_remove_380621,ours_ph_n,identity,0.55,0.7,1.0,0.0,0.24069,0.24069
task_obj_remove_380621,ours_ph_n,identity,0.7,0.85,1.0,0.0,0.35095,0.35095
task_obj_remove_380621,ours_ph_n,identity,0.85,1.05,1.0,0.0,0.45587,0.45587
task_obj_remove_380621,ours_ph_n,jpeg75,0.0,0.12,0.99999,-0.0,0.00138,0.00267
task_obj_remove_380621,ours_ph_n,jpeg75,0.12,0.25,0.99252,0.00016,0.06323,0.08393
task_obj_remove_380621,ours_ph_n,jpeg75,0.25,0.4,0.97401,-3e-05,0.11114,0.15884
task_obj_remove_380621,ours_ph_n,jpeg75,0.4,0.55,0.93165,-0.00036,0.17012,0.26557
task_obj_remove_380621,ours_ph_n,jpeg75,0.55,0.7,0.86459,-0.00029,0.24069,0.39514
task_obj_remove_380621,ours_ph_n,jpeg75,0.7,0.85,0.76274,-0.00421,0.35095,0.56754
task_obj_remove_380621,ours_ph_n,jpeg75,0.85,1.05,0.64678,0.00049,0.45587,0.72392
task_obj_remove_380621,ours_ph_n,jpeg50,0.0,0.12,0.99997,-0.0,0.00138,0.00327
task_obj_remove_380621,ours_ph_n,jpeg50,0.12,0.25,0.98657,-0.0003,0.06323,0.09914
task_obj_remove_380621,ours_ph_n,jpeg50,0.25,0.4,0.95302,0.00025,0.11114,0.19791
task_obj_remove_380621,ours_ph_n,jpeg50,0.4,0.55,0.88891,0.00551,0.17012,0.32546
task_obj_remove_380621,ours_ph_n,jpeg50,0.55,0.7,0.80304,-0.00153,0.24069,0.45773
task_obj_remove_380621,ours_ph_n,jpeg50,0.7,0.85,0.68172,0.00302,0.35095,0.62438
task_obj_remove_380621,ours_ph_n,jpeg50,0.85,1.05,0.5571,-0.00156,0.45587,0.75599
task_obj_remove_380621,ours_ph_n,jpeg30,0.0,0.12,0.99996,2e-05,0.00138,0.00358
task_obj_remove_380621,ours_ph_n,jpeg30,0.12,0.25,0.98165,0.00099,0.06323,0.11089
task_obj_remove_380621,ours_ph_n,jpeg30,0.25,0.4,0.93667,-0.00063,0.11114,0.22869
task_obj_remove_380621,ours_ph_n,jpeg30,0.4,0.55,0.85904,-0.0009,0.17012,0.36486
task_obj_remove_380621,ours_ph_n,jpeg30,0.55,0.7,0.76959,0.00636,0.24069,0.48605
task_obj_remove_380621,ours_ph_n,jpeg30,0.7,0.85,0.64516,-0.00344,0.35095,0.6311
task_obj_remove_380621,ours_ph_n,jpeg30,0.85,1.05,0.54834,-0.00157,0.45587,0.71217
task_obj_remove_380621,ours_ph_n,blur1,0.0,0.12,1.0,0.0,0.00138,0.00129
task_obj_remove_380621,ours_ph_n,blur1,0.12,0.25,0.99955,-0.00011,0.06323,0.06163
task_obj_remove_380621,ours_ph_n,blur1,0.25,0.4,0.99733,-0.00029,0.11114,0.11048
task_obj_remove_380621,ours_ph_n,blur1,0.4,0.55,0.99126,-0.00044,0.17012,0.16757
task_obj_remove_380621,ours_ph_n,blur1,0.55,0.7,0.9798,-3e-05,0.24069,0.23503
task_obj_remove_380621,ours_ph_n,blur1,0.7,0.85,0.95829,-0.0003,0.35095,0.34395
task_obj_remove_380621,ours_ph_n,blur1,0.85,1.05,0.93981,-0.00052,0.45587,0.45223
task_obj_remove_380621,ours_ph_n,blur2,0.0,0.12,1.0,1e-05,0.00138,0.00109
task_obj_remove_380621,ours_ph_n,blur2,0.12,0.25,0.99702,-0.00015,0.06323,0.05872
task_obj_remove_380621,ours_ph_n,blur2,0.25,0.4,0.98425,-0.00146,0.11114,0.11428
task_obj_remove_380621,ours_ph_n,blur2,0.4,0.55,0.9534,-0.00236,0.17012,0.17066
task_obj_remove_380621,ours_ph_n,blur2,0.55,0.7,0.90054,-0.00626,0.24069,0.20207
task_obj_remove_380621,ours_ph_n,blur2,0.7,0.85,0.81537,0.00051,0.35095,0.30198
task_obj_remove_380621,ours_ph_n,blur2,0.85,1.05,0.70488,-0.00195,0.45587,0.46564
task_obj_remove_380621,ours_ph_n,crop_resize0.1,0.0,0.12,0.99984,-6e-05,0.00138,0.00347
task_obj_remove_380621,ours_ph_n,crop_resize0.1,0.12,0.25,0.96617,0.00125,0.06323,0.13008
task_obj_remove_380621,ours_ph_n,crop_resize0.1,0.25,0.4,0.92108,0.00291,0.11114,0.22068
task_obj_remove_380621,ours_ph_n,crop_resize0.1,0.4,0.55,0.8346,0.00285,0.17012,0.35861
task_obj_remove_380621,ours_ph_n,crop_resize0.1,0.55,0.7,0.73066,-0.00691,0.24069,0.50196
task_obj_remove_380621,ours_ph_n,crop_resize0.1,0.7,0.85,0.60835,0.0001,0.35095,0.64693
task_obj_remove_380621,ours_ph_n,crop_resize0.1,0.85,1.05,0.5472,0.0016,0.45587,0.68861
task_obj_remove_380621,ours_ph_n,crop_resize0.15,0.0,0.12,0.99981,-7e-05,0.00138,0.0047
task_obj_remove_380621,ours_ph_n,crop_resize0.15,0.12,0.25,0.95689,0.00244,0.06323,0.15413
task_obj_remove_380621,ours_ph_n,crop_resize0.15,0.25,0.4,0.89435,0.0034,0.11114,0.27288
task_obj_remove_380621,ours_ph_n,crop_resize0.15,0.4,0.55,0.78396,0.00446,0.17012,0.44508
task_obj_remove_380621,ours_ph_n,crop_resize0.15,0.55,0.7,0.67454,-0.01478,0.24069,0.59305
task_obj_remove_380621,ours_ph_n,crop_resize0.15,0.7,0.85,0.58335,0.00186,0.35095,0.68722
task_obj_remove_380621,ours_ph_n,crop_resize0.15,0.85,1.05,0.5483,0.00644,0.45587,0.68135
task_obj_swap_joint_mask_276754,ours_ph_n,identity,0.0,0.12,1.0,0.0,0.00464,0.00464
task_obj_swap_joint_mask_276754,ours_ph_n,identity,0.12,0.25,1.0,0.0,0.09864,0.09864
task_obj_swap_joint_mask_276754,ours_ph_n,identity,0.25,0.4,1.0,0.0,0.14131,0.14131
task_obj_swap_joint_mask_276754,ours_ph_n,identity,0.4,0.55,1.0,0.0,0.18366,0.18366
task_obj_swap_joint_mask_276754,ours_ph_n,identity,0.55,0.7,1.0,0.0,0.24396,0.24396
task_obj_swap_joint_mask_276754,ours_ph_n,identity,0.7,0.85,1.0,0.0,0.33484,0.33484
task_obj_swap_joint_mask_276754,ours_ph_n,identity,0.85,1.05,1.0,0.0,0.43134,0.43134
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg75,0.0,0.12,0.99988,2e-05,0.00464,0.00702
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg75,0.12,0.25,0.99074,0.00133,0.09864,0.11558
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg75,0.25,0.4,0.9881,0.00074,0.14131,0.15695
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg75,0.4,0.55,0.97448,0.00112,0.18366,0.22245
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg75,0.55,0.7,0.92842,-0.00066,0.24396,0.33829
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg75,0.7,0.85,0.82445,-0.00036,0.33484,0.52741
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg75,0.85,1.05,0.65659,-0.00391,0.43134,0.74879
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg50,0.0,0.12,0.99951,3e-05,0.00464,0.00869
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg50,0.12,0.25,0.98429,0.00109,0.09864,0.13186
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg50,0.25,0.4,0.97504,0.00036,0.14131,0.18825
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg50,0.4,0.55,0.93882,-0.00205,0.18366,0.2842
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg50,0.55,0.7,0.84158,-0.00294,0.24396,0.4473
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg50,0.7,0.85,0.66921,-0.00054,0.33484,0.67673
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg50,0.85,1.05,0.49136,-0.00723,0.43134,0.86032
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg30,0.0,0.12,0.99926,0.00011,0.00464,0.011
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg30,0.12,0.25,0.97337,-0.00035,0.09864,0.15971
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg30,0.25,0.4,0.95424,0.00097,0.14131,0.23108
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg30,0.4,0.55,0.89211,0.00147,0.18366,0.35275
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg30,0.55,0.7,0.76715,0.00207,0.24396,0.5262
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg30,0.7,0.85,0.60812,0.00338,0.33484,0.70586
task_obj_swap_joint_mask_276754,ours_ph_n,jpeg30,0.85,1.05,0.50325,-0.0019,0.43134,0.79114
task_obj_swap_joint_mask_276754,ours_ph_n,blur1,0.0,0.12,1.0,0.0,0.00464,0.00441
task_obj_swap_joint_mask_276754,ours_ph_n,blur1,0.12,0.25,0.99922,5e-05,0.09864,0.097
task_obj_swap_joint_mask_276754,ours_ph_n,blur1,0.25,0.4,0.99671,-3e-05,0.14131,0.14109
task_obj_swap_joint_mask_276754,ours_ph_n,blur1,0.4,0.55,0.99128,-0.00029,0.18366,0.18301
task_obj_swap_joint_mask_276754,ours_ph_n,blur1,0.55,0.7,0.98038,-0.00023,0.24396,0.24274
task_obj_swap_joint_mask_276754,ours_ph_n,blur1,0.7,0.85,0.9614,0.00058,0.33484,0.33208
task_obj_swap_joint_mask_276754,ours_ph_n,blur1,0.85,1.05,0.94424,0.00078,0.43134,0.42762
task_obj_swap_joint_mask_276754,ours_ph_n,blur2,0.0,0.12,0.99999,1e-05,0.00464,0.00385
task_obj_swap_joint_mask_276754,ours_ph_n,blur2,0.12,0.25,0.99437,1e-05,0.09864,0.09476
task_obj_swap_joint_mask_276754,ours_ph_n,blur2,0.25,0.4,0.98015,-0.0005,0.14131,0.14798
task_obj_swap_joint_mask_276754,ours_ph_n,blur2,0.4,0.55,0.95282,-0.00308,0.18366,0.19784
task_obj_swap_joint_mask_276754,ours_ph_n,blur2,0.55,0.7,0.89985,-0.00572,0.24396,0.23889
task_obj_swap_joint_mask_276754,ours_ph_n,blur2,0.7,0.85,0.82685,-0.00585,0.33484,0.32563
task_obj_swap_joint_mask_276754,ours_ph_n,blur2,0.85,1.05,0.73094,-0.00293,0.43134,0.45394
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.1,0.0,0.12,0.99941,2e-05,0.00464,0.00712
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.1,0.12,0.25,0.95005,0.00286,0.09864,0.16786
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.1,0.25,0.4,0.91294,0.00238,0.14131,0.2375
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.1,0.4,0.55,0.84702,0.00376,0.18366,0.34525
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.1,0.55,0.7,0.76285,-0.00054,0.24396,0.4594
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.1,0.7,0.85,0.65426,0.00051,0.33484,0.58766
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.1,0.85,1.05,0.55145,-0.00181,0.43134,0.69648
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.15,0.0,0.12,0.99903,-0.00016,0.00464,0.01011
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.15,0.12,0.25,0.93683,0.00276,0.09864,0.19468
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.15,0.25,0.4,0.88815,0.00491,0.14131,0.28241
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.15,0.4,0.55,0.80019,0.01006,0.18366,0.42719
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.15,0.55,0.7,0.70855,-0.0007,0.24396,0.54728
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.15,0.7,0.85,0.58767,-0.0051,0.33484,0.69307
task_obj_swap_joint_mask_276754,ours_ph_n,crop_resize0.15,0.85,1.05,0.52223,0.00119,0.43134,0.74263
task_attr_mod_color_11699,ours_pg_q20,identity,0.0,0.12,1.0,0.0,0.00551,0.00551
task_attr_mod_color_11699,ours_pg_q20,identity,0.12,0.25,1.0,0.0,0.21246,0.21246
task_attr_mod_color_11699,ours_pg_q20,identity,0.25,0.4,1.0,0.0,0.35325,0.35325
task_attr_mod_color_11699,ours_pg_q20,identity,0.4,0.55,1.0,0.0,0.49361,0.49361
task_attr_mod_color_11699,ours_pg_q20,identity,0.55,0.7,1.0,0.0,0.62271,0.62271
task_attr_mod_color_11699,ours_pg_q20,identity,0.7,0.85,1.0,0.0,0.759,0.759
task_attr_mod_color_11699,ours_pg_q20,identity,0.85,1.05,1.0,0.0,0.88729,0.88729
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.0,0.12,0.99998,-1e-05,0.00551,0.00628
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.12,0.25,0.97836,-0.00059,0.21246,0.22619
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.25,0.4,0.94739,0.00063,0.35325,0.3619
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.4,0.55,0.90434,-4e-05,0.49361,0.5322
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.55,0.7,0.82783,0.00173,0.62271,0.71939
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.7,0.85,0.69713,-0.00556,0.759,0.9244
task_attr_mod_color_11699,ours_pg_q20,jpeg75,0.85,1.05,0.49268,1e-05,0.88729,1.13689
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.0,0.12,0.99997,-3e-05,0.00551,0.00668
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.12,0.25,0.96993,0.00075,0.21246,0.231
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.25,0.4,0.93053,0.00131,0.35325,0.37446
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.4,0.55,0.85003,0.00328,0.49361,0.57807
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.55,0.7,0.71309,0.00225,0.62271,0.79531
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.7,0.85,0.50452,0.02575,0.759,1.04861
task_attr_mod_color_11699,ours_pg_q20,jpeg50,0.85,1.05,0.2682,0.02925,0.88729,1.27339
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.0,0.12,0.99993,-1e-05,0.00551,0.0075
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.12,0.25,0.95883,0.0014,0.21246,0.24752
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.25,0.4,0.90616,0.00379,0.35325,0.40562
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.4,0.55,0.78693,-0.00311,0.49361,0.63497
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.55,0.7,0.60239,0.00116,0.62271,0.87832
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.7,0.85,0.35253,0.00469,0.759,1.14436
task_attr_mod_color_11699,ours_pg_q20,jpeg30,0.85,1.05,0.16798,-0.01577,0.88729,1.30137
task_attr_mod_color_11699,ours_pg_q20,blur1,0.0,0.12,1.0,-0.0,0.00551,0.00522
task_attr_mod_color_11699,ours_pg_q20,blur1,0.12,0.25,0.99808,-0.00036,0.21246,0.2073
task_attr_mod_color_11699,ours_pg_q20,blur1,0.25,0.4,0.99044,-0.00033,0.35325,0.34779
task_attr_mod_color_11699,ours_pg_q20,blur1,0.4,0.55,0.97414,-0.00024,0.49361,0.48371
task_attr_mod_color_11699,ours_pg_q20,blur1,0.55,0.7,0.9488,-9e-05,0.62271,0.6091
task_attr_mod_color_11699,ours_pg_q20,blur1,0.7,0.85,0.91799,-0.00284,0.759,0.74602
task_attr_mod_color_11699,ours_pg_q20,blur1,0.85,1.05,0.89898,-0.00103,0.88729,0.87856
task_attr_mod_color_11699,ours_pg_q20,blur2,0.0,0.12,0.99998,-1e-05,0.00551,0.00447
task_attr_mod_color_11699,ours_pg_q20,blur2,0.12,0.25,0.98374,-0.00141,0.21246,0.19631
task_attr_mod_color_11699,ours_pg_q20,blur2,0.25,0.4,0.92552,0.0004,0.35325,0.34223
task_attr_mod_color_11699,ours_pg_q20,blur2,0.4,0.55,0.81365,-0.00111,0.49361,0.46815
task_attr_mod_color_11699,ours_pg_q20,blur2,0.55,0.7,0.64622,0.01057,0.62271,0.51205
task_attr_mod_color_11699,ours_pg_q20,blur2,0.7,0.85,0.50415,0.00801,0.759,0.67313
task_attr_mod_color_11699,ours_pg_q20,blur2,0.85,1.05,0.38587,0.00471,0.88729,0.8555
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.0,0.12,0.99879,-0.00019,0.00551,0.01153
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.12,0.25,0.76728,-0.00729,0.21246,0.45228
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.25,0.4,0.60719,-0.00601,0.35325,0.64923
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.4,0.55,0.44196,-0.00736,0.49361,0.84981
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.55,0.7,0.33569,-0.01302,0.62271,0.97289
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.7,0.85,0.23446,0.01728,0.759,1.10074
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.1,0.85,1.05,0.19943,0.00816,0.88729,1.1165
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.0,0.12,0.99773,-8e-05,0.00551,0.01808
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.12,0.25,0.71226,-0.00854,0.21246,0.54104
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.25,0.4,0.53458,-0.01241,0.35325,0.76499
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.4,0.55,0.38616,-0.02038,0.49361,0.94179
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.55,0.7,0.27776,0.01221,0.62271,1.06987
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.7,0.85,0.21432,-0.01004,0.759,1.14134
task_attr_mod_color_11699,ours_pg_q20,crop_resize0.15,0.85,1.05,0.19249,0.00987,0.88729,1.12875
task_attr_mod_color_136767,ours_pg_q20,identity,0.0,0.12,1.0,0.0,0.01122,0.01122
task_attr_mod_color_136767,ours_pg_q20,identity,0.12,0.25,1.0,0.0,0.25627,0.25627
task_attr_mod_color_136767,ours_pg_q20,identity,0.25,0.4,1.0,0.0,0.43268,0.43268
task_attr_mod_color_136767,ours_pg_q20,identity,0.4,0.55,1.0,0.0,0.54958,0.54958
task_attr_mod_color_136767,ours_pg_q20,identity,0.55,0.7,1.0,0.0,0.66897,0.66897
task_attr_mod_color_136767,ours_pg_q20,identity,0.7,0.85,1.0,0.0,0.79989,0.79989
task_attr_mod_color_136767,ours_pg_q20,identity,0.85,1.05,1.0,0.0,0.94128,0.94128
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.0,0.12,0.99993,-3e-05,0.01122,0.01266
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.12,0.25,0.98135,-0.00083,0.25627,0.26495
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.25,0.4,0.95803,0.00019,0.43268,0.44321
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.4,0.55,0.92088,-0.0001,0.54958,0.59013
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.55,0.7,0.83323,-0.00023,0.66897,0.76883
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.7,0.85,0.68127,-0.00308,0.79989,0.97853
task_attr_mod_color_136767,ours_pg_q20,jpeg75,0.85,1.05,0.46427,0.01064,0.94128,1.18914
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.0,0.12,0.99985,-5e-05,0.01122,0.01303
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.12,0.25,0.97416,-0.00089,0.25627,0.26546
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.25,0.4,0.93486,0.00054,0.43268,0.45884
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.4,0.55,0.85263,0.00567,0.54958,0.64055
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.55,0.7,0.69054,0.00868,0.66897,0.86449
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.7,0.85,0.46007,0.00527,0.79989,1.10475
task_attr_mod_color_136767,ours_pg_q20,jpeg50,0.85,1.05,0.22806,-0.00254,0.94128,1.3212
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.0,0.12,0.99975,-1e-05,0.01122,0.0134
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.12,0.25,0.96436,-0.00078,0.25627,0.27688
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.25,0.4,0.89954,-0.00251,0.43268,0.49413
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.4,0.55,0.76847,0.0066,0.54958,0.70958
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.55,0.7,0.55783,-0.00486,0.66897,0.95275
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.7,0.85,0.3112,-0.01101,0.79989,1.19215
task_attr_mod_color_136767,ours_pg_q20,jpeg30,0.85,1.05,0.13622,0.00862,0.94128,1.34757
task_attr_mod_color_136767,ours_pg_q20,blur1,0.0,0.12,0.99999,1e-05,0.01122,0.01074
task_attr_mod_color_136767,ours_pg_q20,blur1,0.12,0.25,0.9974,-8e-05,0.25627,0.2483
task_attr_mod_color_136767,ours_pg_q20,blur1,0.25,0.4,0.98803,0.00048,0.43268,0.42645
task_attr_mod_color_136767,ours_pg_q20,blur1,0.4,0.55,0.96983,0.00065,0.54958,0.53913
task_attr_mod_color_136767,ours_pg_q20,blur1,0.55,0.7,0.94516,-0.00026,0.66897,0.65573
task_attr_mod_color_136767,ours_pg_q20,blur1,0.7,0.85,0.91342,0.00027,0.79989,0.78613
task_attr_mod_color_136767,ours_pg_q20,blur1,0.85,1.05,0.89215,-0.00059,0.94128,0.93015
task_attr_mod_color_136767,ours_pg_q20,blur2,0.0,0.12,0.99994,3e-05,0.01122,0.00949
task_attr_mod_color_136767,ours_pg_q20,blur2,0.12,0.25,0.97774,-0.00102,0.25627,0.22892
task_attr_mod_color_136767,ours_pg_q20,blur2,0.25,0.4,0.90518,0.00217,0.43268,0.41821
task_attr_mod_color_136767,ours_pg_q20,blur2,0.4,0.55,0.78526,0.00204,0.54958,0.51379
task_attr_mod_color_136767,ours_pg_q20,blur2,0.55,0.7,0.61673,0.01126,0.66897,0.53773
task_attr_mod_color_136767,ours_pg_q20,blur2,0.7,0.85,0.48323,0.00399,0.79989,0.69367
task_attr_mod_color_136767,ours_pg_q20,blur2,0.85,1.05,0.36297,-0.00196,0.94128,0.86707
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.0,0.12,0.9958,-0.00021,0.01122,0.02405
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.12,0.25,0.68773,0.00072,0.25627,0.56124
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.25,0.4,0.48665,0.00797,0.43268,0.80257
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.4,0.55,0.37911,-0.01215,0.54958,0.9285
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.55,0.7,0.27017,-0.00543,0.66897,1.05802
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.7,0.85,0.18227,0.01007,0.79989,1.18499
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.1,0.85,1.05,0.14034,0.01767,0.94128,1.21011
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.0,0.12,0.99332,0.00042,0.01122,0.03528
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.12,0.25,0.65839,0.00724,0.25627,0.60862
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.25,0.4,0.45257,0.01024,0.43268,0.85145
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.4,0.55,0.33889,0.00473,0.54958,0.99536
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.55,0.7,0.23541,-0.03692,0.66897,1.13401
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.7,0.85,0.16387,-0.01024,0.79989,1.22935
task_attr_mod_color_136767,ours_pg_q20,crop_resize0.15,0.85,1.05,0.13153,-0.00545,0.94128,1.22983
task_attr_mod_color_184837,ours_pg_q20,identity,0.0,0.12,1.0,0.0,0.01613,0.01613
task_attr_mod_color_184837,ours_pg_q20,identity,0.12,0.25,1.0,0.0,0.26074,0.26074
task_attr_mod_color_184837,ours_pg_q20,identity,0.25,0.4,1.0,0.0,0.39931,0.39931
task_attr_mod_color_184837,ours_pg_q20,identity,0.4,0.55,1.0,0.0,0.5229,0.5229
task_attr_mod_color_184837,ours_pg_q20,identity,0.55,0.7,1.0,0.0,0.62479,0.62479
